movieId,polishTitle,originalTitle,year,fullRating,voteCount,voteDate,userRating,favorite,comment
493391,Nasza wspaniała natura,Our Wonderful Nature,2008,6.30159,63,2021-04-15,6,nie,
494685,Madagaskar 3,Madagascar 3: Europe's Most Wanted,2012,6.87816,124790,2013-07-17,,nie,
498212,The Pixar Shorts: A Short History,The Pixar Shorts: A Short History,2007,7.65672,67,2020-09-02,8,nie,
499090,Nosorożec,Die Nashörner,1963,7,107,2020-10-02,9,nie,
499222,Dom z małych kostek,Tsumiki no ie,2008,7.8567,14815,2017-01-16,7,nie,
500462,A bord du 'Tonkin' - Le saut à la corde,A bord du 'Tonkin' - Le saut à la corde,1900,4.9,10,2021-05-13,,nie,
500891,Incepcja,Inception,2010,8.2441,659470,2012-02-10,9,nie,
501531,Cronje's Surrender to Lord Roberts,Cronje's Surrender to Lord Roberts,1900,4.5,12,2021-05-15,,nie,
502300,Enfants annamites ramassant des sapèques devant la pagode des dames,Enfants annamites ramassant des sapèques devant la pagode des dames,1900,4.58537,41,2021-05-12,,nie,
503497,Chaise en bascule,Chaise en bascule,1900,5.31373,51,2021-05-12,,nie,
503583,Fumerie d'opium,Fumerie d'opium,1901,5.17857,28,2021-05-12,,nie,
504776,Igrzyska śmierci,The Hunger Games,2012,7.18559,401966,2013-12-22,7,nie,
505976,Transformers 3,Transformers: Dark of the Moon,2011,6.91285,155163,2012-05-02,6,nie,
506756,Mroczny Rycerz powstaje,The Dark Knight Rises,2012,7.72144,322807,2012-07-27,6,nie,
506891,Faceci w czerni 3,Men in Black 3,2012,6.76521,130882,2015-10-04,5,nie,
506934,Wielki Gatsby,The Great Gatsby,2013,7.25239,255149,2020-11-02,5,nie,
507169,Labirynt,Prisoners,2013,7.89715,273572,2021-01-03,7,nie,
507454,Summer Wars,Summer Wars,2009,7.24513,3386,2023-03-14,6,nie,
509653,La petite fille et son chat,La petite fille et son chat,1900,5.68142,113,2021-05-13,,nie,
511599,Super Atylla,Super Rhino,2009,6.12256,767,2021-10-02,7,nie,
512124,Racing Beats,Racing Beats,2006,3,1,2020-12-03,3,nie,
512229,Redline,Redline,2009,7.61905,2226,2020-04-13,9,nie,
512263,Pogorzelisko,Incendies,2010,8.07435,56487,2023-07-29,8,nie,
512784,Terminator: Genisys,Terminator Genisys,2015,6.12493,73154,2015-08-19,,nie,
513794,Irlandczyk,The Irishman,2019,7.08907,105488,2019-11-07,9,nie,
513838,Birdstrike,Birdstrike,2008,4.75,4,2020-10-10,5,nie,
514675,Deadpool,Deadpool,2016,7.56,392948,2016-02-12,7,nie,
515362,Zaburzenie częściowe,Partly Cloudy,2009,7.7039,31955,2020-09-02,8,nie,
517573,Riddick,Riddick,2013,6.5735,77599,2020-10-17,5,nie,
518040,Rio,Rio,2011,6.90949,57487,2021-06-24,5,nie,
519906,Venom,Venom,2018,6.77916,151953,2021-09-22,3,nie,
519960,Kac Vegas 2,The Hangover Part II,2011,6.90221,324980,2013-11-26,7,nie,
520021,Le Château hanté,Le Château hanté,1896,5.77592,299,2021-06-09,,nie,
520361,Passage en chaises à porteurs au col des Nuages (Annam),Passage en chaises à porteurs au col des Nuages (Annam),1900,5,10,2021-05-12,,nie,
520923,I Promenade du dragon à Cholon,I Promenade du dragon à Cholon,1902,5.31111,45,2021-05-12,,nie,
521887,Happy Feet: Tupot małych stóp 2,Happy Feet Two,2011,6.38941,20821,2020-11-18,3,nie,
523230,Prometeusz,Prometheus,2012,6.30201,191782,2020-10-25,6,nie,
524449,Descendants,Descendants,2008,7.195,200,2020-08-23,6,nie,
526137,Czarny łabędź,Black Swan,2010,7.67895,379230,2021-10-20,6,nie,
526481,Autonomous Soul,Autonomous Soul,2002,3,1,2020-08-20,3,nie,
527837,Indiana Jones i artefakt przeznaczenia,Indiana Jones and the Dial of Destiny,2023,6.52385,55588,2023-07-08,7,nie,
527849,La sortie de l'arsenal,La sortie de l'arsenal,1900,5,17,2021-05-13,,nie,
528258,The Social Network,The Social Network,2010,7.00663,256115,2012-02-21,7,nie,
528758,Wicked,Wicked,2024,6.88868,28737,2025-06-09,8,nie,
536798,Royal Carriages Passing Westminster,Royal Carriages Passing Westminster,1897,3.25,4,2021-05-13,,nie,
536916,120 Seconds to Get Elected,120 Seconds to Get Elected,2006,5.9976,417,2021-01-04,6,nie,
537050,Lego: Przygoda,The Lego Movie,2014,7.19565,75698,2019-08-14,8,nie,
539270,Jak zostać królem,The King's Speech,2010,7.76215,331733,2012-02-10,9,nie,
540471,Tolerancja,Tolerantia,2008,5.55052,287,2020-08-25,2,nie,
542462,London's Trafalgar Square,London's Trafalgar Square,1890,4.6,185,2021-05-10,,nie,
543154,Gruffalo,The Gruffalo,2009,7.39817,1419,2021-01-01,6,nie,
543214,Next Generation - Linia życia,Lebensader,2009,6.75,32,2020-12-03,9,tak,
545895,Uncharted,Uncharted,2022,6.1873,66721,2022-02-21,8,nie,
546529,Ida,Ida,2013,6.6038,119050,2020-11-01,5,nie,
547000,Uniwersytet Potworny,Monsters University,2013,7.09448,111151,2021-05-03,6,nie,
549085,Aquaman,Aquaman,2018,6.5448,116359,2019-09-11,8,nie,
549801,Trigun: Badlands Rumble,Trigun: Badlands Rumble,2010,7.53837,821,2020-08-18,7,nie,
550470,Zombieland: Kulki w łeb,Zombieland: Double Tap,2019,6.2107,39796,2020-06-06,5,nie,
550637,Scooby-Doo i Mumia,Scooby-Doo And Mummy Too,1969,7.1718,1234,2000-07-23,,nie,
550773,Nadzwyczajna misja Asa,Dug's Special Mission,2009,6.5071,2041,2020-09-02,7,nie,
550924,Logorama,Logorama,2009,7.24869,2485,2015-03-24,8,nie,
551232,Czarny Czwartek. Janek Wiśniewski padł,Czarny Czwartek. Janek Wiśniewski padł,2011,6.73435,64746,2023-01-21,6,nie,
554676,Alma,Alma,2009,6.88071,3546,2020-08-30,6,nie,
556062,Death Race 2,Death Race 2,2010,6.24884,24908,2012-06-15,4,nie,
556435,The Derby,The Derby,1900,5,1,2021-05-13,,nie,
556864,Sherlock Holmes: Gra cieni,Sherlock Holmes: A Game of Shadows ,2011,7.59436,281034,2015-02-03,8,nie,
556929,Jurassic World,Jurassic World,2015,6.62052,182135,2016-01-17,5,nie,
557512,Hitman: Agent 47,Hitman: Agent 47,2015,5.64808,36531,2016-01-04,5,nie,
558178,Avatar: Istota wody,Avatar: The Way of Water,2022,7.22379,121813,2022-12-14,8,nie,
558709,Bunt małp,Rise of the Planet of the Apes,2011,7.03063,117619,2012-02-09,,nie,
558960,Elizjum,Elysium,2013,6.43366,143879,2017-08-09,3,nie,
560009,Księżniczka Kaguya,Kaguyahime no monogatari,2013,7.79682,10380,2020-06-09,9,tak,
560189,Szybcy i wściekli 5,Fast Five,2011,7.41773,187404,2024-01-02,7,nie,
560451,Suzumiya Haruhi no Shōshitsu,Suzumiya Haruhi no Shōshitsu,2010,7.79005,1367,2021-06-10,6,nie,
560893,Apollo,Apollo,2010,5.73077,26,2021-04-04,5,nie,
562509,O północy w Paryżu,Midnight in Paris,2011,7.05891,203111,2020-04-26,7,nie,
562632,1920 Bitwa Warszawska,1920 Bitwa Warszawska,2011,4.0926,75972,2017-07-17,,nie,
563394,Poezja,Shi,2010,7.63236,1817,2022-08-21,7,nie,
563824,Colorful,Colorful,2010,7.34372,899,2022-01-06,8,nie,
563994,Noc i Dzień,Day & Night,2010,7.1468,7929,2020-09-01,10,nie,
564012,Arjun: The Warrior Prince,Arjun: The Warrior Prince,2012,6.38462,39,2020-10-28,7,nie,
564230,Grawitacja,Gravity,2013,6.60474,225413,2014-03-10,6,nie,
565162,Godzilla,Godzilla,2014,5.96962,86479,2014-05-18,6,nie,
565637,Dziewczyna z tatuażem,The Girl with the Dragon Tattoo,2011,7.68087,333183,2012-02-04,7,nie,
565864,Kocur,Kater,2005,6.92593,27,2020-12-03,8,nie,
566501,Tajemniczy świat Arrietty,Karigurashi no Arrietty,2010,7.55932,17237,2020-04-25,8,nie,
567798,Der Besuch,Der Besuch,2006,6.5,2,2020-09-11,7,nie,
568289,Kick-Ass 2,Kick-Ass 2,2013,6.33676,52844,2019-08-02,6,nie,
568933,Danny Boy,Danny Boy,2010,7.33815,2975,2020-08-29,8,nie,
569135,Urs,Urs,2009,6.54348,92,2020-09-20,6,nie,
569151,Animowana historia Polski,Animowana historia Polski,2010,7.72151,46257,2020-06-20,8,nie,
569908,Looper - Pętla czasu,Looper,2012,6.604,113191,2012-11-19,,nie,
574322,Jak wytresować smoka 2,How to Train Your Dragon 2,2014,7.70821,180250,2014-12-09,5,nie,
577622,Na skraju jutra,Edge of Tomorrow,2014,7.38654,183905,2023-05-20,8,nie,
578190,Borrowed Time,Borrowed Time,2015,6.95681,2570,2020-08-30,7,nie,
579227,Ex-E.T.,Ex-E.T.,2008,6.64894,94,2020-08-21,7,nie,
579286,Goutte d'Or,Goutte d'Or,2013,5.95679,162,2020-08-25,7,nie,
580478,Johnny English Reaktywacja,Johnny English Reborn,2011,6.39323,61539,2012-07-26,6,nie,
583006,Mistrz,The Master,2012,6.61793,30023,2023-08-20,8,nie,
583390,Nietykalni,Intouchables,2011,8.62868,720697,2012-07-14,8,nie,
583957,Kot w Paryżu,Une vie de chat,2010,6.81036,2394,2021-03-04,7,nie,
585240,Zwyczajna historia,Jao Nok Krajok,2009,6.39778,450,2022-08-17,6,nie,
586583,Zjawa,The Revenant,2015,7.22302,297852,2018-01-15,9,nie,
588563,The Apple,The Apple,1959,5.75,12,2020-09-07,6,nie,
588582,Zagubiona rzecz,The Lost Thing,2010,7.04819,1660,2020-08-30,7,nie,
589952,Artysta,The Artist,2011,7.48971,51537,2020-08-05,8,nie,
590374,Miasto ruin,Miasto ruin,2010,7.15023,5964,2010-09-19,,nie,
591207,Kuszenie św. Antoniego,Kuszenie św. Antoniego,1987,6.625,16,2020-10-12,6,nie,
593899,Dzień z życia,Life in a Day,2011,7.74848,7753,2011-07-18,,nie,
594141,Descente de la grande pyramide,Descente de la grande pyramide,1897,4.86667,15,2021-05-13,,nie,
594357,Strażnicy Galaktyki,Guardians of the Galaxy,2014,7.46823,282454,2015-11-18,7,nie,
594358,Czarna Pantera,Black Panther,2018,6.69387,151300,2018-02-16,5,nie,
595010,Niezniszczalni 2,The Expendables 2,2012,6.92917,125095,2012-08-29,8,nie,
595351,Paddington,Paddington,2014,6.95919,37371,2020-10-10,7,nie,
599595,Les Misérables: Nędznicy,Les Misérables,2012,7.33967,109700,2013-01-27,8,nie,
599761,Sintel,Sintel,2010,7.48826,4854,2020-08-25,7,nie,
601241,Kiddies Cakewalk,Kiddies Cakewalk,1903,5.42857,7,2021-06-09,,nie,
601242,The Unfortunate policeman,The Unfortunate policeman,1905,6.16667,12,2021-06-09,,nie,
601499,Wstyd,Shame,2011,6.7845,76187,2023-12-04,9,nie,
602026,Mały Książę,Le Petit Prince,2015,7.6116,92524,2020-06-09,5,nie,
602101,Top Gun: Maverick,Top Gun: Maverick,2022,7.85376,145088,2022-05-28,8,nie,
602798,Animowany przewodnik po polskim sukcesie,Animated Guide to Polish Success,2010,5.30663,362,2020-08-25,6,nie,
603015,Défilé de voitures de bébés à la pouponnière de Paris,Défilé de voitures de bébés à la pouponnière de Paris,1899,5.4507,71,2021-05-12,,nie,
603017,Panorama de l'arrivée en gare de Perrache pris du train,Panorama de l'arrivée en gare de Perrache pris du train,1896,5.94805,77,2021-05-13,,nie,
603058,Arrivée d'un train à Perrache,Arrivée d'un train à Perrache,1896,5.29167,96,2021-05-13,,nie,
603611,Enfants jouant aux billes,Enfants jouant aux billes,1896,5.11111,81,2021-05-12,,nie,
603668,Toaru Hikūshi e no Tsuioku,Toaru Hikūshi e no Tsuioku,2011,7.06627,332,2020-10-24,6,nie,
604192,Bicycliste,Bicycliste,1896,5.87368,95,2021-05-11,,nie,
604523,Kochankowie z Księżyca,Moonrise Kingdom,2012,7.49959,99044,2022-11-14,9,nie,
605978,No Time,No Time,1994,4.79,100,2021-02-21,5,nie,
606583,Kung Fu Panda 3,Kung Fu Panda 3,2016,7.1578,59975,2024-04-08,7,nie,
607028,Concert,Concert,1896,4.3125,16,2021-05-13,,nie,
607794,Makowe wzgórze,Kokuriko-zaka Kara,2011,7.32585,11174,2020-06-12,7,nie,
608298,Metamorfoza,Metamorfoza,1978,6.71429,7,2023-03-26,8,nie,
609757,Więzień labiryntu,The Maze Runner,2014,7.01024,220906,2020-07-22,7,nie,
609966,Do utraty sił,Southpaw,2015,7.64094,157716,2023-02-19,7,nie,
611821,Mercury Bird,Mercury Bird,2010,8.5,2,2020-12-03,9,nie,
611898,Niedziela,Dimanche,2011,5.57908,765,2021-04-04,7,nie,
612189,Chappie,Chappie,2015,7.09284,129213,2022-11-09,8,tak,
614165,Operacja Argo,Argo,2012,7.27325,143585,2018-02-01,7,nie,
614257,Dyktator,The Dictator,2012,6.38542,155694,2013-11-15,6,nie,
615202,Kapitan Ameryka: Zimowy Żołnierz,Captain America: The Winter Soldier,2014,7.31373,196382,2015-08-20,,nie,
617373,Szybcy i wściekli 6,Furious 6,2013,7.28162,163512,2024-01-07,5,nie,
618599,Na huśtawce,Mobile ,2010,6,22,2020-09-10,8,nie,
618823,Pacific Rim,Pacific Rim,2013,6.47783,115969,2013-07-12,7,nie,
619529,Ballada o Nessie,The Ballad of Nessie,2011,6.59271,329,2020-07-23,7,nie,
619929,Jazda na krawędzi,TT3D: Closer to the Edge,2011,7.59905,7405,2012-04-22,8,nie,
620541,Django,Django Unchained,2012,8.25329,538078,2013-01-28,8,nie,
622310,Wakacje na Hawajach,Hawaiian Vacation,2011,6.84672,4045,2020-09-02,6,nie,
622476,Sekrety morza,Song of the Sea,2014,8.08166,38687,2020-07-23,9,nie,
622641,Kizumonogatari I: Tekketsu-hen,Kizumonogatari I: Tekketsu-hen,2016,7.46602,618,2022-07-21,5,nie,
622670,Lucky Day Forever,Lucky Day Forever,2011,6.73665,281,2020-10-16,8,nie,
622695,Zmierzch,The Gloaming,2010,7.46032,126,2020-08-25,9,nie,
623157,Manufaktura snów,Dreammaker,2007,6.06667,135,2020-09-20,6,nie,
623624,Bonne d'enfants et soldat,Bonne d'enfants et soldat,1897,5.15152,33,2021-05-13,,nie,
623660,Hotarubi no Mori e,Hotarubi no Mori e,2011,7.93459,14249,2018-04-01,8,nie,
623832,Jednostka Przygotowawcza – Operacja: Skarb Mikołaja,Prep & Landing Stocking Stuffer: Operation: Secret Santa,2010,6.31148,183,2020-07-23,7,nie,
624029,366 Tage,366 Tage,2011,7,6,2020-09-11,8,nie,
624792,Bogowie ulicy,End of Watch,2012,7.71408,146825,2020-04-24,7,nie,
625030,Bataille de femmes,Bataille de femmes,1896,5.56604,53,2021-05-12,,nie,
625264,Mały Quentin,Little Quentin,2010,7.28415,183,2020-08-25,9,nie,
625532,Kōkaku Kidōtai S.A.C. Solid State Society 3D,Kōkaku Kidōtai S.A.C. Solid State Society 3D,2011,7.60748,107,2020-07-19,4,nie,
625624,Taniec serpentyn,Danse Serpentine,1896,6.56115,139,2021-05-12,,nie,
625645,Sieć,Loom,2010,7.29787,47,2020-12-03,8,tak,
625773,Tatsumi,Tatsumi,2011,6.8155,271,2020-09-13,6,nie,
626294,A bord du 'Formidable': escrime au sabre,A bord du 'Formidable': escrime au sabre,1896,5.05882,17,2021-05-12,,nie,
626318,Batman,The Batman,2022,7.42294,137782,2022-03-02,6,nie,
626345,Worlds Apart,Worlds Apart,2011,6.55682,88,2020-08-25,8,nie,
626736,Andalusian Dance,Andalusian Dance,1896,4.52632,19,2021-05-11,,nie,
626754,Baignade de nègres,Baignade de nègres,1896,5.44444,45,2021-05-12,,nie,
626858,Balançoires,Balançoires,1896,5.225,40,2021-05-12,,nie,
626921,"Barcelone, panorama du port I","Barcelone, panorama du port I",1896,5.375,32,2021-05-12,,nie,
626991,"Barcelone, panorama du port II","Barcelone, panorama du port II",1896,5.66667,9,2021-05-13,,nie,
627037,Indie Game: The Movie,Indie Game: The Movie,2012,7.50377,2519,2013-11-25,8,nie,
627141,Bassin des Tuileries,Bassin des Tuileries,1896,5.03922,51,2021-05-12,,nie,
627300,Berlin: Panoptikum,Berlin: Panoptikum,1896,5.1,50,2021-05-13,,nie,
627428,Blackfriars Bridge,Blackfriars Bridge,1896,5.47917,48,2021-05-13,,nie,
627543,"Brooklyn, Fulton Street","Brooklyn, Fulton Street",1896,5.19048,42,2021-05-12,,nie,
627668,"Budapest, cortège de la Couronne","Budapest, cortège de la Couronne",1896,5.2,30,2021-05-12,,nie,
627711,"Budapest, pont suspendu","Budapest, pont suspendu",1896,5.03226,31,2021-05-12,,nie,
627804,Dyskretne uroki starości,Arrugas,2011,7.80777,1545,2020-10-26,7,nie,
627828,"Carmaux, chargement du coke","Carmaux, chargement du coke",1896,5.40541,37,2021-05-12,,nie,
627908,Lot,Flight,2012,7.402,146103,2014-03-30,7,nie,
627920,Ralph Demolka,Wreck-It Ralph,2012,7.2185,85408,2020-09-14,7,nie,
627971,Cavalcade (Char du soleil),Cavalcade (Char du soleil),1896,5.17647,34,2021-05-12,,nie,
628029,Colleurs d'affiches,Colleurs d'affiches,1897,5.21311,61,2021-05-12,,nie,
628119,"Cologne, pont de bateaux","Cologne, pont de bateaux",1896,5.2,30,2021-05-13,,nie,
628282,Comic Costume Race,Comic Costume Race,1896,4.90476,42,2021-05-13,,nie,
628408,Concours de bébés,Concours de bébés,1896,4.82143,28,2021-05-12,,nie,
628529,Cortège au mariage de la princesse Maud,Cortège au mariage de la princesse Maud,1896,4.97059,34,2021-05-12,,nie,
628571,"Course de taureaux, sortie de la quadrille","Course de taureaux, sortie de la quadrille",1896,5.45455,11,2021-05-13,,nie,
628652,"Courses d'anes: II, la course","Courses d'anes: II, la course",1896,4.90909,33,2021-05-12,,nie,
628696,Cyclistes et cavaliers arrivant au cottage,Cyclistes et cavaliers arrivant au cottage,1896,5.29032,31,2021-05-12,,nie,
628750,"Dresde, vieux quartier allemand à I'Exposition","Dresde, vieux quartier allemand à I'Exposition",1896,5.04545,22,2021-05-12,,nie,
628781,Danse au bivouac,Danse au bivouac,1896,5.32609,46,2021-05-12,,nie,
628815,La Luna,La Luna,2011,7.49856,12847,2020-09-02,7,nie,
628862,Danseuses des rues,Danseuses des rues,1896,5.15217,46,2021-05-12,,nie,
628940,"Dresden, August-Brücke","Dresden, August-Brücke",1896,5.24444,45,2021-05-12,,nie,
629428,Départ de cyclistes,Départ de cyclistes,1896,5.76364,55,2021-05-12,,nie,
629620,Arroseur et arrosé,Arroseur et arrosé,1896,5.32143,28,2021-05-13,,nie,
630211,Fête au village,Fête au village,1896,5.1875,32,2021-05-12,,nie,
630257,Vice: Korporacja zbrodni,Vice,2015,4.45846,7691,2015-01-30,5,nie,
630281,"Fêtes du couronnement de S.M. le Tsar Nicolas II: Saint-Pétersbourg, rue Tverskaïa","Fêtes du couronnement de S.M. le Tsar Nicolas II: Saint-Pétersbourg, rue Tverskaïa",1896,5.05263,19,2021-05-13,,nie,
630752,Toy Story: Zestaw pomniejszony,Toy Story: Small Fry,2011,6.37514,4377,2020-09-02,8,nie,
630798,Blade Runner 2049,Blade Runner 2049,2017,7.542,207812,2017-10-11,9,tak,
630823,I żyli długo i zaplątani,Tangled Ever After,2012,7.20917,27217,2020-07-23,8,nie,
630833,Mój rower,Mój rower,2012,6.83024,58689,2013-07-25,4,nie,
631012,Fullmetal Alchemist: Święta Gwiazda Milos,Hagane no Renkinjutsushi: Milos no Sei-Naru Hoshi,2011,6.89782,1791,2020-09-09,5,nie,
631051,Jeux d'enfants dans une rue,Jeux d'enfants dans une rue,1896,5,37,2021-05-12,,nie,
631382,Hyde Park Bicycling Scene,Hyde Park Bicycling Scene,1896,5.15789,38,2021-05-13,,nie,
631979,Drogówka,Drogówka,2013,7.06985,210639,2022-05-01,8,nie,
632129,Jongleur javanais,Jongleur javanais,1896,5.58621,29,2021-05-12,,nie,
632322,L'Arrivee en voiture,L'Arrivee en voiture,1896,4.36842,19,2021-05-13,,nie,
632498,Labourage,Labourage,1896,5.14286,28,2021-05-13,,nie,
632593,"Lausanne, défilé du 8ème bataillon","Lausanne, défilé du 8ème bataillon",1896,5.14286,28,2021-05-13,,nie,
632733,Toy Story 4,Toy Story 4,2019,7.3253,54663,2019-08-18,7,nie,
633326,Abiogenesis,Abiogenesis,2011,6.14655,232,2020-08-20,7,nie,
634039,Le President en promenade,Le President en promenade,1896,4.69231,13,2021-05-13,,nie,
634167,Le Roi et la reine de Roumanie et leur escorte,Le Roi et la reine de Roumanie et leur escorte,1896,5.2,20,2021-05-13,,nie,
634674,Falling Cat,Falling Cat,1894,5.9127,126,2021-05-11,,nie,
635169,Układ zamknięty,Układ zamknięty,2013,7.3466,97770,2022-05-01,7,nie,
635286,Octobre à Paris,Octobre à Paris,1962,6,2,2025-08-10,6,nie,
637247,Avengers: Czas Ultrona,Avengers: Age of Ultron,2015,7.21035,213905,2016-01-04,5,nie,
637355,Obraz,Le Tableau,2011,7.17773,979,2021-03-21,6,nie,
638502,It's Such a Beautiful Day,It's Such a Beautiful Day,2011,7.54008,237,2020-12-04,8,nie,
638903,Je t'aime,Je t'aime,2010,6.97778,45,2021-06-22,7,nie,
639729,The Derby,The Derby,1896,4.86207,29,2021-05-11,,nie,
640140,Edward Psie Serce,Edward Psie Serce,2011,5.6,5,2020-10-17,4,nie,
640318,Polowanie,Jagten,2012,7.85052,126643,2015-02-03,8,nie,
640473,Angry Video Game Nerd: The Movie,Angry Video Game Nerd: The Movie,2014,5.56611,537,2014-08-26,,nie,
640757,Boxeurs en tonneaux,Boxeurs en tonneaux,1897,5.36842,19,2021-05-13,,nie,
641517,Entrée de l'Exposition,Entrée de l'Exposition,1897,4.63636,11,2021-05-13,,nie,
641896,Wild Life,Wild Life,2011,5.51031,582,2021-11-07,7,nie,
642566,Kyousogiga,Kyousogiga,2011,6.63514,74,2022-01-09,8,nie,
643582,Adam and Dog,Adam and Dog,2012,6.30804,1753,2020-08-26,7,nie,
643683,Aquarium,Aquarium,1895,5.16923,65,2021-05-13,,nie,
643872,The Maker,The Maker,2011,7.86832,34591,2020-08-27,8,nie,
644054,Wilcze dzieci,Ōkami Kodomo no Ame to Yuki,2012,7.84186,16365,2018-04-25,8,nie,
644064,Ewolucja planety małp,Dawn of the Planet of the Apes,2014,7.0168,93772,2024-02-19,8,nie,
644131,Faneurs,Faneurs,1897,5.57143,14,2021-05-13,,nie,
644152,Dziecko Gruffalo,The Gruffalo's Child,2011,7.3922,487,2021-01-02,7,nie,
644294,A Switchback Railway,A Switchback Railway,1898,5.05,20,2021-05-15,,nie,
644396,An Exciting Pillow Fight,An Exciting Pillow Fight,1900,5.44444,9,2021-05-15,,nie,
644528,Attelage d'un camion,Attelage d'un camion,1897,4.9,30,2021-05-12,,nie,
644685,Little Tombstone,Little Tombstone,2011,6.35099,151,2020-08-25,6,nie,
644705,Caped Mounted Riflemen Passing St Paul's,Caped Mounted Riflemen Passing St Paul's,1897,3.375,8,2021-05-13,,nie,
645146,Course en sacs,Course en sacs,1896,5.78333,60,2021-05-12,,nie,
645474,Dragoons Passing St Paul's,Dragoons Passing St Paul's,1897,3.44444,9,2021-05-15,,nie,
645558,Entry of the Scots' Guard Into Bloemfontein,Entry of the Scots' Guard Into Bloemfontein,1900,3.61538,13,2021-05-15,,nie,
645752,Escrime au sabre japonais,Escrime au sabre japonais,1897,5.05,20,2021-05-13,,nie,
646080,Hinterland,Hinterland,2010,6.11111,9,2021-04-04,8,tak,
646395,Ona,Her,2013,7.45471,184371,2019-10-07,7,nie,
647368,Le squelette joyeux,Le squelette joyeux,1897,6.25258,194,2021-05-11,,nie,
647956,24ème chasseurs alpins: leçon de boxe,24ème chasseurs alpins: leçon de boxe,1897,5.35897,39,2021-05-12,,nie,
648082,Sirdar's Reception at Guildhall,Sirdar's Reception at Guildhall,1898,4.2,10,2021-05-15,,nie,
648135,Fête de Paris 1899: Concours d'automobiles fleuries,Fête de Paris 1899: Concours d'automobiles fleuries,1899,5.73684,19,2021-05-13,,nie,
648330,The Chase,The Chase,2012,4.52542,59,2020-08-22,2,nie,
649451,Ruin,Ruin,2011,6.59178,1460,2020-08-20,7,nie,
649497,Alger: rue Bab-Azoun,Alger: rue Bab-Azoun,1897,5.27027,37,2021-05-13,,nie,
649778,The Pickaninnies,The Pickaninnies,1894,4.54167,24,2021-05-11,,nie,
650295,The Prophet,The Prophet,2014,7.21805,399,2021-03-17,8,tak,
650596,No Limits,No Limits,2004,3,2,2020-12-03,5,nie,
651611,Une partie de lawn-tennis II,Une partie de lawn-tennis II,1897,5.08696,23,2021-05-12,,nie,
651932,Kraina lodu,Frozen,2013,7.51805,299205,2015-07-05,7,nie,
652084,Fishermen and Boat at Port Said,Fishermen and Boat at Port Said,1897,4.86667,15,2021-05-15,,nie,
652703,Head of Colonial Procession,Head of Colonial Procession,1897,3.75,8,2021-05-13,,nie,
653741,Grunwald. Walka 600-lecia,Grunwald. Walka 600-lecia,2010,6.44383,2875,2020-06-20,5,nie,
654003,6ème bataillon de chasseurs alpins: ascension du sommet du diable,6ème bataillon de chasseurs alpins: ascension du sommet du diable,1898,5.22222,9,2021-05-13,,nie,
654406,Spectre,Spectre,2015,6.7393,197680,2022-10-13,7,nie,
654425,Nègres dansant dans la rue,Nègres dansant dans la rue,1896,5.04348,46,2021-05-11,,nie,
654599,Fuse Teppō Musume no Torimonochō,Fuse Teppō Musume no Torimonochō,2012,7.23711,97,2020-10-24,7,nie,
654784,Ernest i Celestyna,Ernest et Célestine,2012,7.73831,3015,2021-03-05,10,nie,
655048,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,2015,6.88605,78625,2015-07-30,,nie,
655222,Beetlejuice Beetlejuice,Beetlejuice Beetlejuice,2024,6.29834,44643,2024-09-09,5,nie,
655639,Tuurngait,Tuurngait,2011,5.44286,70,2020-08-30,6,nie,
656573,Daleko na północy,Tout en Haut du Monde,2015,6.89728,808,2021-03-18,7,nie,
656721,Sąsiedzkie dźwięki,O Som ao redor,2012,6.46659,928,2025-10-29,7,nie,
656831,Paperman,Paperman,2012,7.73046,70428,2020-07-23,8,nie,
657170,Dobry dinozaur,The Good Dinosaur,2015,6.6381,29619,2021-10-02,6,nie,
657859,Witaj w klubie,Dallas Buyers Club,2013,7.80259,184717,2023-03-11,8,nie,
658018,Acteurs japonais: Bataille au sabre,Acteurs japonais: Bataille au sabre,1898,5.09091,11,2021-05-13,,nie,
658043,Zabij to i wyjedź z tego miasta,Zabij to i wyjedź z tego miasta,2019,7.15885,13824,2024-07-14,6,nie,
658189,Acteurs japonais: Exercice de la perruque,Acteurs japonais: Exercice de la perruque,1898,5.81579,38,2021-05-12,,nie,
658470,Need for Speed,Need for Speed,2014,6.49749,76126,2014-10-05,7,nie,
658802,Przełęcz ocalonych,Hacksaw Ridge,2016,8.10095,263529,2020-08-07,7,nie,
659296,Un Bal d'enfants,Un Bal d'enfants,1896,2.66667,3,2021-05-13,,nie,
660451,Pod Mocnym Aniołem,Pod Mocnym Aniołem,2014,6.86841,137224,2015-07-05,4,nie,
660758,Gdzie jest Dory,Finding Dory,2016,7.09147,81269,2021-10-03,9,nie,
661331,Frances Ha,Frances Ha,2012,7.10507,29648,2020-08-05,7,nie,
661776,22 Jump Street,22 Jump Street,2014,6.80896,130329,2023-05-27,7,nie,
661817,Grand Budapest Hotel,The Grand Budapest Hotel,2014,7.74621,297504,2020-11-30,8,nie,
662242,Hobbit: Bitwa Pięciu Armii,The Hobbit: The Battle of the Five Armies,2014,7.21969,253327,2016-08-26,7,nie,
663946,Spellbound,Spellbound,2010,5,1,2020-08-28,5,nie,
663958,Niezniszczalni 3,The Expendables 3,2014,6.53705,74391,2017-09-21,6,nie,
